Date,Open,High,Low,Close,Adj Close,Volume
08-10-2018,1980.949951,1996.5,1972.050049,1993.099976,1807.080811,2784105
08-13-2018,1997.800049,2004.25,1990.0,2000.150024,1813.472656,3559575
08-14-2018,1992.0,2024.599976,1982.400024,2003.550049,1816.555054,3311765
08-16-2018,2000.300049,2020.050049,1995.0,2008.5,1821.043213,2152065
08-17-2018,2013.849976,2021.900024,2004.0,2012.75,1824.896606,1213731
08-20-2018,2024.0,2024.0,2003.699951,2009.949951,1822.358032,1587032
08-21-2018,2010.150024,2024.0,2004.0,2017.650024,1829.339478,1376866
08-23-2018,2022.800049,2038.0,2020.300049,2035.099976,1845.160522,3046791
08-24-2018,2035.099976,2046.0,2031.0,2043.0,1852.32373,1570533
08-27-2018,2043.0,2059.0,2035.0,2050.899902,1859.48584,1532702
08-28-2018,2055.0,2072.0,2052.0,2069.199951,1876.077881,1987983
08-29-2018,2072.5,2076.600098,2045.599976,2072.0,1878.616821,1525867
08-30-2018,2068.0,2085.0,2065.5,2082.399902,1888.045898,2408020
08-31-2018,2082.300049,2092.0,2074.0,2078.399902,1884.419434,2504554
09-03-2018,2084.800049,2090.0,2048.399902,2052.899902,1861.299316,1439711
09-04-2018,2059.800049,2104.75,2056.949951,2098.899902,1903.005981,4420803
09-05-2018,2100.0,2107.25,2075.050049,2079.25,1885.190063,1681106
09-06-2018,2075.0,2081.5,2060.300049,2075.300049,1881.609009,2238097
09-07-2018,2079.300049,2084.0,2065.399902,2079.850098,1885.734375,1312182
09-10-2018,2084.399902,2093.399902,2074.25,2080.75,1886.550049,1530539
09-11-2018,2089.0,2089.0,2042.199951,2046.25,1855.270142,3679745
09-12-2018,2052.350098,2068.899902,2040.0,2043.949951,1853.184814,2307661
09-14-2018,2044.0,2071.550049,2018.150024,2065.399902,1872.632813,3642038
09-17-2018,2070.0,2077.800049,2054.550049,2074.149902,1880.566284,1033857
09-18-2018,2073.0,2078.800049,2057.600098,2070.75,1877.483521,1456507
09-19-2018,2071.899902,2089.0,2066.850098,2077.899902,1883.966187,1301268
09-21-2018,2077.0,2121.0,2050.149902,2103.149902,1906.859375,4508530
09-24-2018,2115.0,2210.5,2098.149902,2198.449951,1993.265503,3032226
09-25-2018,2204.899902,2211.899902,2153.800049,2183.199951,1979.438232,2868778
09-26-2018,2187.0,2199.0,2135.100098,2142.149902,1942.219238,1970951
09-27-2018,2141.899902,2209.699951,2135.800049,2188.850098,1984.561279,3311802
09-28-2018,2178.0,2190.0,2158.850098,2183.699951,1979.891479,2904371
10-01-2018,2190.899902,2275.949951,2190.350098,2255.550049,2045.036133,3772208
10-03-2018,2250.300049,2255.0,2155.600098,2162.850098,1960.987793,3902322
10-04-2018,2156.600098,2156.649902,2056.350098,2064.800049,1872.089111,4762419
10-05-2018,2050.0,2120.0,2020.900024,2102.649902,1906.406128,3417624
10-08-2018,2102.649902,2122.199951,2048.149902,2077.550049,1883.648682,2010154
10-09-2018,2080.350098,2107.649902,2053.199951,2091.800049,1896.56897,1867130
10-10-2018,2100.0,2105.949951,2029.0,2043.599976,1852.867188,2749573
10-11-2018,1985.0,2013.0,1941.0,1979.949951,1795.157959,4700256
10-12-2018,1978.0,1978.0,1903.0,1918.300049,1739.261963,9373289
10-15-2018,1940.0,1955.550049,1920.0,1949.5,1767.549927,2638151
10-16-2018,1958.0,1971.900024,1935.0,1962.300049,1779.155396,2815425
10-17-2018,1970.0,1989.0,1920.0,1929.400024,1749.32605,2779207
10-19-2018,1929.0,1929.0,1870.050049,1913.199951,1734.637573,3428776
10-22-2018,1914.0,1916.0,1886.949951,1903.0,1725.389771,1778496
10-23-2018,1888.0,1898.0,1837.0,1843.650024,1675.100098,2752811
10-24-2018,1852.050049,1874.0,1811.099976,1848.5,1679.506714,2735913
10-25-2018,1844.0,1876.900024,1825.050049,1853.0,1683.595337,2507233
10-26-2018,1853.900024,1853.900024,1791.099976,1799.099976,1634.622925,2285970
10-29-2018,1808.699951,1877.949951,1784.349976,1871.0,1699.949585,2609483
10-30-2018,1867.0,1909.400024,1845.0,1894.800049,1721.574097,2404883
10-31-2018,1900.0,1943.900024,1875.449951,1938.150024,1760.960938,2769190
11-01-2018,1943.650024,1944.349976,1901.300049,1935.75,1758.780396,2769759
11-02-2018,1934.199951,1954.599976,1905.0,1913.449951,1738.518921,1818635
11-05-2018,1910.0,1927.349976,1884.75,1890.849976,1717.985107,1713366
11-06-2018,1894.0,1937.5,1891.0,1932.699951,1756.009033,1398710
11-07-2018,1940.0,1949.0,1937.0,1942.150024,1764.595093,144530
11-09-2018,1961.0,1961.949951,1905.0,1909.199951,1734.657471,2570479
11-12-2018,1908.5,1946.099976,1908.5,1914.849976,1739.790894,2552008
11-13-2018,1915.0,1939.0,1903.0,1934.949951,1758.053101,1418432
11-14-2018,1925.0,1929.900024,1870.0,1880.650024,1708.717285,2422318
11-15-2018,1864.0,1899.0,1857.599976,1872.849976,1701.630615,1829123
11-16-2018,1889.0,1899.800049,1870.25,1886.599976,1714.123535,1829729
11-19-2018,1899.0,1907.349976,1864.300049,1902.449951,1728.524414,1740628
11-20-2018,1902.0,1902.0,1874.199951,1878.25,1706.536621,1190182
11-21-2018,1871.0,1871.050049,1798.550049,1812.0,1646.343628,3840461
11-22-2018,1820.0,1847.599976,1809.949951,1812.550049,1646.843262,3194219
11-26-2018,1819.0,1860.0,1784.5,1846.099976,1677.32605,4333177
11-27-2018,1854.0,1897.900024,1835.349976,1890.25,1717.439819,3344839
11-28-2018,1889.0,1989.0,1882.5,1983.900024,1802.52832,5313249
11-29-2018,1997.0,1997.0,1942.550049,1960.550049,1781.312988,4035441
11-30-2018,1966.0,1991.0,1959.849976,1968.25,1788.309082,5268901
12-03-2018,1984.0,1990.0,1968.300049,1982.400024,1801.165161,1610576
12-04-2018,1983.0,2019.400024,1971.0,2010.849976,1827.014038,3270615
12-05-2018,2006.0,2018.0,1985.0,2006.75,1823.289185,2501539
12-06-2018,1998.0,2017.0,1979.599976,1992.699951,1810.523682,2321216
12-07-2018,1985.050049,2003.900024,1973.0,1995.199951,1812.794922,1680420
12-10-2018,1975.0,2011.0,1960.0,1975.800049,1795.168823,2010786
12-11-2018,1970.0,2010.0,1961.0,2000.0,1817.156128,2942014
12-12-2018,2001.099976,2022.0,1984.949951,2016.800049,1832.420532,2219993
12-13-2018,2024.0,2029.699951,1974.5,1982.599976,1801.346924,3748429
12-14-2018,1983.0,1998.949951,1975.25,1989.75,1807.843384,2473761
12-17-2018,1999.0,2004.900024,1985.0,1994.300049,1811.977417,1227921
12-18-2018,1991.900024,2002.0,1976.400024,1987.849976,1806.116943,1768742
12-19-2018,1984.800049,1984.800049,1960.050049,1968.449951,1788.490479,2498833
12-20-2018,1953.800049,1974.900024,1946.0,1954.050049,1775.407349,1940277
12-21-2018,1948.0,1950.0,1886.550049,1895.800049,1722.482422,3729956
12-24-2018,1905.800049,1938.900024,1905.0,1918.5,1743.107056,1864116
12-26-2018,1921.800049,1921.800049,1870.25,1889.199951,1716.485718,2446614
12-27-2018,1909.0,1941.699951,1872.099976,1908.949951,1734.430054,4968201
12-28-2018,1915.0,1920.0,1893.0,1896.050049,1722.709595,2239130
12-31-2018,1908.0,1909.0,1886.150024,1893.050049,1719.983887,1879740
01-01-2019,1896.0,1910.0,1885.0,1902.800049,1728.842529,1094883
01-02-2019,1905.0,1934.449951,1900.0,1923.300049,1747.468262,2100463
01-03-2019,1919.0,1944.949951,1893.099976,1899.949951,1726.25293,2611668
01-04-2019,1900.0,1901.199951,1841.0,1876.849976,1705.264893,4280862
01-07-2019,1891.800049,1908.800049,1881.0,1897.900024,1724.390381,1856423
01-08-2019,1905.400024,1906.400024,1883.300049,1893.550049,1720.43811,1691756
01-09-2019,1907.400024,1919.0,1866.699951,1886.949951,1714.441406,2414376
01-10-2019,1890.0,1905.0,1872.099976,1888.550049,1715.895386,3053461
01-11-2019,1870.0,1875.0,1835.0,1842.550049,1674.100708,9209862
01-14-2019,1850.0,1851.0,1810.0,1813.25,1647.47937,3615370
01-15-2019,1810.0,1869.349976,1808.0,1867.800049,1697.042358,7711653
01-16-2019,1870.0,1875.0,1847.0,1870.150024,1699.17749,2359280
01-17-2019,1878.0,1898.0,1871.300049,1894.300049,1724.808838,2625816
01-18-2019,1881.0,1904.199951,1876.0,1900.650024,1730.590576,1683728
01-21-2019,1902.0,1932.0,1895.449951,1908.699951,1737.920288,2409803
01-22-2019,1907.099976,1918.25,1890.0,1901.900024,1731.72876,2457093
01-23-2019,1901.0,1906.099976,1870.0,1875.599976,1707.78186,2578169
01-24-2019,1884.800049,1905.25,1875.0,1901.550049,1731.409912,1962927
01-25-2019,1902.0,1935.0,1901.0,1920.800049,1748.9375,2327080
01-28-2019,1933.0,1962.0,1925.5,1955.0,1780.077637,2769033
01-29-2019,1962.0,1989.050049,1936.650024,1982.75,1805.344727,2557626
01-30-2019,1979.599976,1989.5,1954.650024,1981.400024,1804.115356,2429575
01-31-2019,1987.0,2019.75,1985.0,2014.099976,1833.889648,4094319
02-01-2019,2009.5,2034.75,1998.099976,2029.949951,1848.321533,3064163
02-04-2019,2029.949951,2055.449951,2023.0,2050.25,1866.805176,1590764
02-05-2019,2050.0,2055.0,2028.0,2044.550049,1861.615234,1111404
02-06-2019,2049.899902,2086.850098,2041.050049,2074.800049,1889.158569,1789812
02-07-2019,2074.75,2097.949951,2067.0,2082.899902,1896.533691,1339945
02-08-2019,2075.0,2089.5,2051.0,2061.399902,1876.95752,1684474
02-11-2019,2060.0,2096.0,2048.899902,2065.899902,1881.055054,1778730
02-12-2019,2070.0,2070.0,2018.0,2051.600098,1868.034424,2422903
02-14-2019,2060.050049,2075.0,2033.050049,2044.599976,1861.660767,1724085
02-15-2019,2049.0,2052.0,2010.949951,2029.699951,1848.09375,1930065
02-18-2019,2037.599976,2041.949951,1962.650024,1970.300049,1794.008789,2942184
02-19-2019,1970.0,1971.0,1892.0,1904.800049,1734.369141,4408554
02-20-2019,1915.0,1933.800049,1881.300049,1914.75,1743.429077,4645778
02-21-2019,1914.75,1940.0,1897.050049,1914.199951,1742.928101,4683919
02-22-2019,1917.199951,1930.0,1905.099976,1925.650024,1753.353271,2271955
02-25-2019,1932.5,1990.0,1930.5,1985.150024,1807.530151,2934880
02-26-2019,1984.0,2045.150024,1972.25,2038.699951,1856.288452,6453309
02-27-2019,2040.0,2074.949951,2022.0,2058.100098,1873.952637,4732082
02-28-2019,2060.0,2071.350098,1977.599976,1983.449951,1805.982056,8454295
03-01-2019,1995.050049,2005.0,1980.349976,1995.400024,1816.862915,4148548
03-05-2019,2005.0,2007.0,1976.599976,1988.099976,1810.215942,2449622
03-06-2019,1989.300049,2015.0,1985.050049,1999.599976,1820.686768,2635047
03-07-2019,2005.0,2024.050049,2000.199951,2013.300049,1833.161133,2539884
03-08-2019,2025.0,2033.0,2010.050049,2022.699951,1841.719971,2031071
03-11-2019,2028.900024,2033.0,2003.650024,2014.800049,1834.526855,3111689
03-12-2019,2014.050049,2024.800049,2003.0,2012.449951,1832.387085,2658550
03-13-2019,2013.0,2015.900024,1978.599976,2000.5,1821.506592,1833163
03-14-2019,2004.949951,2007.800049,1981.0,1987.400024,1809.578369,1905495
03-15-2019,1998.900024,2068.949951,1991.0,2039.949951,1857.426392,5184318
03-18-2019,2043.0,2064.600098,2011.0,2022.800049,1841.811279,2349915
03-19-2019,2030.0,2030.0,1995.099976,2022.800049,1841.811279,2373993
03-20-2019,2028.0,2044.800049,2000.0,2015.050049,1834.754639,3091165
03-22-2019,2015.0,2016.0,1983.300049,2005.650024,1826.195679,3148149
03-25-2019,2007.800049,2007.800049,1977.199951,1984.25,1806.710693,2429205
03-26-2019,1984.0,1994.949951,1958.050049,1982.650024,1805.253784,2316539
03-27-2019,1994.0,1998.0,1961.0,1967.900024,1791.823486,2266166
03-28-2019,1980.0,2014.599976,1972.800049,2000.300049,1821.324463,4054489
04-01-2019,2010.0,2039.949951,2008.25,2031.650024,1849.869263,2095740
04-02-2019,2037.099976,2086.0,2037.0,2079.300049,1893.255981,3719663
04-03-2019,2085.0,2089.600098,2058.100098,2079.300049,1893.255981,2939886
04-04-2019,2078.149902,2079.699951,2007.400024,2014.5,1834.254028,4397518
04-05-2019,2028.650024,2054.399902,2018.800049,2048.300049,1865.029663,3152103
04-08-2019,2059.0,2075.0,2032.699951,2070.75,1885.470703,2194294
04-09-2019,2070.0,2098.0,2057.649902,2091.5,1904.36438,2690970
04-10-2019,2083.0,2085.5,2036.0,2040.25,1857.699951,3313062
04-11-2019,2045.0,2055.0,2013.650024,2019.5,1838.806641,3422442
04-12-2019,2038.0,2039.0,2007.0,2014.5,1834.254028,3198471
04-15-2019,2070.0,2119.800049,2041.0,2113.300049,1924.213989,9189201
04-16-2019,2120.0,2155.949951,2115.550049,2131.800049,1941.058716,5771952
04-18-2019,2149.899902,2155.0,2114.199951,2150.050049,1957.675415,3413728
04-22-2019,2148.0,2176.0,2145.600098,2161.449951,1968.055664,2007135
04-23-2019,2163.0,2165.5,2134.050049,2155.050049,1962.228271,2163524
04-24-2019,2158.0,2195.0,2156.100098,2183.449951,1988.08728,3003071
04-25-2019,2175.0,2205.0,2168.050049,2195.0,1998.603516,4211526
04-26-2019,2203.0,2243.949951,2193.149902,2238.550049,2038.257446,2716958
04-30-2019,2238.550049,2266.949951,2230.100098,2260.350098,2058.106445,3488395
05-02-2019,2255.0,2259.399902,2211.100098,2215.399902,2017.178467,2457699
05-03-2019,2185.0,2186.050049,2125.0,2132.0,1941.240601,3780886
05-06-2019,2110.0,2165.0,2108.5,2157.850098,1964.777466,2891422
05-07-2019,2160.050049,2184.350098,2138.800049,2151.949951,1959.405762,2201698
05-08-2019,2151.0,2168.0,2130.399902,2152.850098,1960.22522,1824895
05-09-2019,2145.0,2184.100098,2136.100098,2172.550049,1978.162354,2264162
05-10-2019,2175.0,2192.0,2125.850098,2135.800049,1944.700562,2039633
05-13-2019,2133.0,2167.0,2121.649902,2128.75,1938.28186,1701744
05-14-2019,2135.0,2159.800049,2072.350098,2092.350098,1905.138428,2456110
05-15-2019,2097.0,2124.0,2084.5,2095.399902,1907.915283,2346876
05-16-2019,2096.0,2124.0,2077.050049,2108.75,1920.071045,1946529
05-17-2019,2112.600098,2135.0,2090.0,2095.449951,1907.960815,1947908
05-20-2019,2125.0,2151.399902,2050.0,2143.949951,1952.121216,2625116
05-21-2019,2148.050049,2148.699951,2102.550049,2109.75,1920.981567,1863157
05-22-2019,2110.0,2121.949951,2075.0,2081.75,1895.486938,2595795
05-23-2019,2098.0,2115.350098,2050.0,2054.050049,1870.265015,2541294
05-24-2019,2070.0,2070.0,2032.25,2048.0,1864.75647,2274208
05-27-2019,2054.800049,2068.949951,2040.099976,2055.149902,1871.266479,2329820
05-28-2019,2060.0,2097.5,2045.0,2073.75,1888.202515,5872979
05-29-2019,2080.0,2123.699951,2077.100098,2107.550049,1918.978394,3281320
05-30-2019,2123.0,2156.550049,2114.399902,2146.300049,1954.260986,4971725
05-31-2019,2160.0,2204.949951,2152.25,2196.550049,2000.015137,4265370
06-03-2019,2201.0,2247.649902,2185.649902,2242.300049,2041.671265,3682419
06-04-2019,2224.0,2224.0,2175.0,2183.100098,2003.854736,2408658
06-06-2019,2199.0,2199.0,2152.0,2166.100098,1988.250366,3735467
06-07-2019,2174.0,2189.800049,2142.100098,2181.75,2002.615234,2659446
06-10-2019,2196.699951,2235.850098,2185.5,2231.5,2048.280518,2080593
06-11-2019,2237.0,2263.949951,2231.0,2252.800049,2067.831543,3048937
06-12-2019,2245.0,2266.899902,2219.0,2260.899902,2075.266357,2404448
06-13-2019,2264.0,2285.0,2243.050049,2254.100098,2069.024902,3320916
06-14-2019,2257.25,2263.100098,2234.0,2254.5,2069.39209,2131408
06-17-2019,2256.0,2262.0,2241.449951,2249.199951,2064.526855,1489497
06-18-2019,2244.0,2260.0,2231.199951,2250.850098,2066.041992,1877447
06-19-2019,2255.0,2276.0,2243.149902,2259.899902,2074.348877,1652817
06-20-2019,2230.0,2284.0,2212.0,2277.949951,2090.916992,2199377
06-21-2019,2285.0,2292.5,2242.0,2249.850098,2065.123779,3871804
06-24-2019,2254.149902,2280.0,2250.800049,2275.5,2088.667725,1382424
06-25-2019,2270.0,2274.449951,2250.5,2267.800049,2081.599609,1386077
06-26-2019,2265.0,2266.800049,2250.0,2254.199951,2069.116699,1762224
06-27-2019,2255.0,2264.0,2241.300049,2252.550049,2067.602295,2813464
06-28-2019,2260.0,2261.949951,2222.5,2227.199951,2044.333374,2372928
07-01-2019,2235.0,2255.0,2206.600098,2239.550049,2055.669434,2769940
07-02-2019,2244.899902,2257.0,2216.449951,2252.100098,2067.189209,1771746
07-03-2019,2252.199951,2258.800049,2232.0,2237.649902,2053.925293,1656881
07-04-2019,2234.0,2252.0,2230.100098,2242.649902,2058.515381,984140
07-05-2019,2247.0,2250.0,2140.0,2163.100098,1985.496704,4088470
07-08-2019,2149.0,2188.800049,2132.100098,2175.399902,1996.786255,2788062
07-09-2019,2174.0,2174.399902,2104.550049,2133.350098,1958.189087,3977224
07-10-2019,2080.0,2127.850098,2071.300049,2108.199951,1935.104126,6343581
07-11-2019,2128.0,2129.0,2086.050049,2102.550049,1929.918091,2400346
07-12-2019,2102.100098,2119.75,2093.100098,2107.600098,1934.553467,1560725
07-15-2019,2125.0,2153.600098,2098.0,2145.699951,1969.525024,2900415
07-16-2019,2126.0,2132.5,2100.0,2106.0,1937.599976,2735399
07-17-2019,2108.0,2125.0,2092.100098,2117.25,1947.950195,1802969
07-18-2019,2116.199951,2116.199951,2060.0,2065.949951,1900.752441,3072096
07-19-2019,2077.0,2097.0,2062.5,2076.949951,1910.872803,1953177
07-22-2019,2077.0,2117.449951,2068.800049,2109.899902,1941.18811,1920167
07-23-2019,2127.899902,2130.0,2102.399902,2112.449951,1943.533936,3538588
07-24-2019,2110.0,2120.800049,2076.5,2096.800049,1929.13562,2413196
07-25-2019,2108.899902,2135.0,2092.550049,2127.899902,1957.748535,2544464
07-26-2019,2129.800049,2129.800049,2095.0,2109.050049,1940.406128,1720592
07-29-2019,2110.800049,2142.0,2103.300049,2130.0,1959.680908,1647090
07-30-2019,2130.0,2185.0,2120.449951,2179.149902,2004.900391,2851672
07-31-2019,2171.75,2211.699951,2147.149902,2205.699951,2029.327637,3000677
08-01-2019,2200.0,2217.5,2166.25,2180.050049,2005.729004,2375236
08-02-2019,2173.0,2210.0,2165.5,2205.300049,2028.959351,2500816
08-05-2019,2199.899902,2252.25,2195.600098,2248.600098,2068.797852,3039682
08-06-2019,2232.800049,2251.949951,2211.449951,2214.899902,2037.791992,2885467
08-07-2019,2230.0,2238.5,2207.25,2213.449951,2036.458008,2165362
08-08-2019,2228.899902,2281.0,2218.899902,2258.100098,2077.537354,2073298
08-09-2019,2260.0,2267.899902,2241.350098,2246.25,2066.634766,1744550
08-13-2019,2245.0,2246.25,2194.300049,2199.449951,2023.577393,1647281
08-14-2019,2181.100098,2217.850098,2167.399902,2204.399902,2028.131714,1945002
08-16-2019,2241.399902,2241.399902,2143.25,2165.100098,1991.974121,3755507
08-19-2019,2180.0,2186.0,2157.699951,2163.0,1990.041748,974884
08-20-2019,2172.0,2205.0,2166.5,2186.75,2011.893188,1843611
08-21-2019,2184.949951,2202.0,2182.25,2186.199951,2011.386963,1214408
08-22-2019,2187.0,2235.649902,2170.0,2216.0,2038.803955,2131601
08-23-2019,2214.949951,2259.899902,2213.899902,2247.699951,2067.968994,2826425
08-26-2019,2247.0,2282.0,2225.0,2276.300049,2094.282471,2345475
08-27-2019,2270.0,2274.850098,2229.0,2236.5,2057.665039,3432106
08-28-2019,2240.0,2252.149902,2216.0,2239.25,2060.194824,1294621
08-29-2019,2222.199951,2248.199951,2222.199951,2233.449951,2054.858398,1670652
08-30-2019,2241.0,2266.0,2218.0,2259.600098,2078.917725,2583625
09-03-2019,2270.0,2296.199951,2236.949951,2251.600098,2071.557617,2545060
09-04-2019,2265.0,2270.0,2233.0,2245.399902,2065.853271,2228092
09-05-2019,2242.199951,2253.649902,2207.300049,2215.300049,2038.160278,2055943
09-06-2019,2216.0,2233.5,2192.600098,2197.5,2021.783447,1890550
09-09-2019,2200.0,2202.850098,2179.800049,2182.850098,2008.304565,1703945
09-11-2019,2186.0,2195.0,2146.550049,2154.0,1981.761475,2627440
09-12-2019,2155.0,2165.0,2120.350098,2133.600098,1962.99292,2118859
09-13-2019,2135.0,2157.949951,2115.550049,2141.949951,1970.675049,2291174
09-16-2019,2159.949951,2173.399902,2126.399902,2150.0,1978.081421,2597948
09-17-2019,2154.949951,2156.550049,2105.600098,2122.649902,1952.918457,2796530
09-18-2019,2126.399902,2142.949951,2113.149902,2138.550049,1967.547363,1454663
09-19-2019,2135.0,2135.800049,2091.0,2101.949951,1933.873657,1652691
09-20-2019,2104.899902,2129.399902,2057.0,2065.449951,1900.292114,6941979
09-23-2019,2099.0,2099.0,1975.0,2015.800049,1854.612427,6323401
09-24-2019,2015.0,2061.0,2013.0,2044.699951,1881.201782,4620978
09-25-2019,2065.0,2092.0,2060.050049,2088.449951,1921.453247,4002232
09-26-2019,2097.899902,2107.0,2063.0,2087.600098,1920.671387,4234281
09-27-2019,2085.0,2085.199951,2051.399902,2056.149902,1891.735718,2046795
09-30-2019,2061.850098,2104.0,2060.0,2099.300049,1931.435791,2620039
10-01-2019,2095.949951,2095.949951,2039.699951,2059.949951,1895.231812,3342877
10-03-2019,2070.0,2081.149902,2046.150024,2060.25,1895.508179,2317618
10-04-2019,2060.600098,2087.949951,2054.949951,2079.350098,1913.080811,2163251
10-07-2019,2080.0,2094.5,2041.0,2047.699951,1883.961792,2177916
10-09-2019,2060.0,2060.0,2015.5,2020.099976,1858.568481,2066920
10-10-2019,2028.0,2039.050049,1997.099976,2004.449951,1844.169922,2881452
10-11-2019,1931.0,1995.0,1925.0,1986.849976,1827.977295,12593069
10-14-2019,1995.0,2032.75,1968.0,2021.0,1859.396851,3510704
10-15-2019,2032.0,2047.0,2022.699951,2037.300049,1874.393066,2261310
10-16-2019,2038.0,2056.0,2016.0,2046.400024,1882.765503,3034082
10-17-2019,2014.0,2038.0,1999.300049,2030.949951,1905.802734,3818774
10-18-2019,2037.5,2063.899902,2025.0,2057.350098,1930.575928,3087901
10-22-2019,2080.0,2111.5,2040.050049,2051.399902,1924.992676,5552505
10-23-2019,2060.0,2083.850098,2052.5,2070.100098,1942.540283,2348134
10-24-2019,2084.0,2099.0,2061.300049,2082.0,1953.707031,2798671
10-25-2019,2094.0,2130.0,2075.050049,2124.949951,1994.010254,3954245
10-27-2019,2129.0,2129.0,2108.800049,2115.699951,1985.330322,224405
10-29-2019,2121.5,2201.699951,2121.5,2194.850098,2059.603271,5064173
10-30-2019,2225.0,2260.0,2176.850098,2252.800049,2113.982422,5195136
10-31-2019,2250.0,2284.949951,2237.0,2269.649902,2129.793701,4879261
11-01-2019,2264.0,2275.0,2195.0,2200.899902,2065.280762,4172620
11-04-2019,2207.0,2229.199951,2180.899902,2193.949951,2058.758545,2646411
11-05-2019,2197.0,2211.0,2169.0,2201.850098,2066.172119,2693475
11-06-2019,2200.0,2210.800049,2179.0,2188.5,2053.644531,2540719
11-07-2019,2204.5,2204.5,2175.199951,2185.350098,2050.688965,1915598
11-08-2019,2189.600098,2189.600098,2124.0,2129.949951,1998.702393,2788759
11-11-2019,2135.0,2139.0,2091.0,2100.949951,1971.489258,2983768
11-13-2019,2118.0,2183.800049,2118.0,2178.600098,2044.354248,3823365
11-14-2019,2187.5,2200.0,2146.699951,2196.800049,2061.43335,2995915
11-15-2019,2196.0,2211.5,2168.75,2174.449951,2040.460205,2724180
11-18-2019,2178.399902,2187.75,2148.75,2152.600098,2019.957031,1611089
